datetime,S01_E_004,S01_E_053,S01_E_054,S01_E_055,S01_E_051,S01_E_052,S02_E_246,S02_E_249,S02_E_247,S02_E_250,S02_E_248,S02_E_251,S02_E_252,S02_E_253,S02_E_254,S02_E_255,S01_E_021,S01_E_022,F26_E_259,F28_E_262,F25_E_256,F25_E_257,F26_E_258,F26_E_261,F28_E_264,F26_E_260,F28_E_263,S01_E_057,S02_E_015,S02_E_016,F16_E_154,F16_E_155,F17_E_169,F17_E_170,F16_E_150,F16_E_156,F16_E_157,F16_E_158,F17_E_165,F17_E_171,F17_E_172,F17_E_173,F16_E_144,F16_E_147,F16_E_149,F17_E_159,F17_E_162,F17_E_164,F16_E_148,F17_E_163,F16_E_145,F16_E_146,F17_E_160,F17_E_161,F16_E_151,F16_E_152,F16_E_153,F17_E_166,F17_E_167,F17_E_168,S01_E_001,S01_E_002,S01_E_003,S02_E_005,S02_E_006,S02_E_007,S02_E_008,S01_E_049,S01_E_050,S01_E_058,S01_E_041,S01_E_048,S01_E_056,S01_E_059,S01_E_060,S01_E_061,S01_E_062,S01_E_027,S01_E_028,S01_E_063,S01_E_064,S01_E_065,S01_E_066,S01_E_067,S01_E_068,F01_E_073,F02_E_078,F03_E_083,F04_E_088,F05_E_093,F06_E_098,F07_E_103,F08_E_108,F09_E_113,F10_E_118,F11_E_123,F12_E_128,F13_E_133,F14_E_138,F15_E_143,F18_E_178,F19_E_183,F20_E_188,F21_E_193,F22_E_198,F23_E_203,F24_E_208,F25_E_213,F26_E_218,F28_E_223,S01_E_042,S03_E_035,F00_E_044,F00_E_069,F00_E_070,F01_E_036,F01_E_037,F01_E_040,F01_E_072,F02_E_076,F02_E_077,F03_E_081,F03_E_082,F04_E_086,F04_E_087,F05_E_091,F05_E_092,F06_E_096,F06_E_097,F07_E_101,F07_E_102,F08_E_106,F08_E_107,F09_E_111,F09_E_112,F10_E_116,F10_E_117,F11_E_121,F11_E_122,F12_E_126,F12_E_127,F13_E_131,F13_E_132,F14_E_136,F14_E_137,F15_E_141,F15_E_142,F18_E_176,F18_E_177,F19_E_181,F19_E_182,F20_E_186,F20_E_187,F21_E_191,F21_E_192,F22_E_196,F22_E_197,F23_E_201,F23_E_202,F24_E_206,F24_E_207,F25_E_211,F25_E_212,F26_E_216,F26_E_217,F27_E_221,F27_E_222,F28_E_225,F00_E_013,F00_E_014,F01_E_038,F01_E_039,F01_E_071,F02_E_074,F02_E_075,F03_E_079,F03_E_080,F04_E_084,F04_E_085,F05_E_089,F05_E_090,F06_E_094,F06_E_095,F07_E_099,F07_E_100,F08_E_104,F08_E_105,F09_E_109,F09_E_110,F10_E_114,F10_E_115,F11_E_119,F11_E_120,F12_E_124,F12_E_125,F13_E_129,F13_E_130,F14_E_134,F14_E_135,F15_E_139,F15_E_140,F18_E_174,F18_E_175,F19_E_179,F19_E_180,F20_E_184,F20_E_185,F21_E_189,F21_E_190,F22_E_194,F22_E_195,F23_E_199,F23_E_200,F24_E_204,F24_E_205,F25_E_209,F25_E_210,F26_E_214,F26_E_215,F27_E_219,F27_E_220,F28_E_224,S01_E_019,S01_E_045,S01_E_046,S02_E_011,S03_E_029,S01_E_018,S01_E_020,S01_E_023,S01_E_024,S01_E_025,S01_E_026,S01_E_047,S02_E_009,S02_E_010,S02_E_012,S03_E_030,S03_E_031,S03_E_032,S03_E_033,S03_E_034,F08_E_226,F08_E_227,F08_E_228,F08_E_229,F08_E_230,F08_E_231,F08_E_232,F08_E_233,F08_E_234,F08_E_235,F12_E_236,F12_E_237,F12_E_238,F12_E_239,F12_E_240,F12_E_241,F12_E_242,F12_E_243,F12_E_244,F12_E_245
30/10/2023,32.7,6026,0,0,0.35,0,173.23,141.36,42.58,45.9,105.7,91.26,1.61,1.09,2.33,2.21,11,14.6,8.7,1.9,0.7,2.8,13.8,8.9,1.8,0.0,0.0,56.9,8.0,14.0,1.5,0.4,2.0,0.2,9.5,1.9,1.8,11.2,1.0,2.0,1.8,11.0,24.0,15.0,0.0,2.5,14.0,0.0,31.0,28.0,71.0,11.0,32.0,10.0,0.8,0.9,1.3,0.8,0.9,1.3,43.1,40.1,16.8,50.6,33.0,46.9,35.4,28.1,10.0,15.6,446.0,452.6,759.0,1.6,1.1,19.9,16.6,46.1,42.1,2.1,5.5,22.3,45.3,49.9,53.6,187.9,58.5,37.2,37.1,37.5,40.2,23.3,25.7,26.3,44.2,21.6,24.5,22.2,11.3,29.3,85.6,57.2,21.6,15.9,20.0,82.4,22.2,40.4,27.4,137.3,79.0,98.5,5.0,25.0,24.0,0.0,0.0,54.0,13.0,10.0,11.0,7.0,17.0,8.0,8.0,10.0,19.0,8.0,12.0,7.0,10.0,8.0,11.0,9.0,18.0,11.0,12.0,9.0,15.0,11.0,12.0,9.0,14.0,10.0,17.0,9.0,15.0,8.0,11.0,8.0,10.0,10.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,10.0,20.0,20.0,5.0,9.0,25.0,39.0,2.0,124.3,39.0,9.0,0.0,15.0,28.0,37.0,35.0,47.0,36.0,44.0,25.0,33.0,38.0,13.0,74.0,11.0,58.0,43.0,59.0,24.0,76.0,67.0,65.0,13.0,87.0,18.0,78.0,17.0,78.0,34.0,75.0,26.0,78.0,34.0,23.0,54.0,50.0,30.0,32.0,35.0,36.0,52.0,39.0,49.0,39.0,13.0,71.0,31.0,30.0,61.0,9.0,28.0,22.0,2.5,87.0,2.0,0.0,91.0,0.0,75.0,48.0,0.0,0.0,0.0,17.7,11.0,3.0,47.0,66.0,169.0,208.0,14.5,0.4,2.3,0.0,7.6,0.8,1.1,1.3,0.0,0.9,1.8,1.8,7.8,0.0,8.4,0.8,0.9,1.3,1.5,0.6,1.8,2.0,7.9
31/10/2023,32.8,5898,0,0,0.35,0,212.42,94.16,78.84,1.2,105.67,91.23,3.01,0,4.37,0,10,14.5,18.8,1.9,0.8,2.9,13.8,11.5,1.9,7.8,0.0,57.2,9.0,14.0,1.3,0.3,2.1,0.4,11.2,1.9,17.5,11.0,1.0,8.9,15.5,11.1,27.0,15.0,0.0,2.4,13.0,0.0,47.0,49.0,55.0,10.0,19.0,9.0,0.8,1.2,1.2,0.9,1.2,1.3,43.2,40.1,16.8,50.7,33.2,47.0,35.5,28.3,19.4,15.7,441.9,448.3,751.0,1.6,1.1,99.9,94.8,46.0,38.1,2.1,6.1,20.9,44.2,46.7,49.6,144.6,73.6,49.4,48.9,26.4,43.3,31.9,25.9,45.1,70.7,21.3,48.6,37.6,19.4,44.3,88.8,54.8,21.1,15.8,32.1,127.6,36.8,52.0,43.3,150.7,73.0,92.6,5.0,26.0,24.0,0.0,0.0,55.0,4.0,11.0,11.0,8.0,10.0,8.0,9.0,9.0,17.0,8.0,11.0,7.0,10.0,8.0,9.0,9.0,15.0,12.0,13.0,9.0,16.0,10.0,11.0,9.0,12.0,10.0,17.0,8.0,14.0,8.0,11.0,9.0,9.0,10.0,9.0,9.0,6.0,8.0,6.0,9.0,6.0,11.0,24.0,20.0,6.0,10.0,26.0,38.0,1.0,122.5,41.0,6.0,0.0,16.0,14.0,35.0,23.0,39.0,22.0,43.0,19.0,31.0,25.0,10.0,64.0,10.0,50.0,42.0,47.0,23.0,52.0,67.0,55.0,12.0,70.0,11.0,62.0,18.0,58.0,32.0,56.0,19.0,63.0,33.0,24.0,51.0,33.0,30.0,25.0,33.0,18.0,48.0,19.0,48.0,24.0,13.0,57.0,32.0,34.0,69.0,16.0,24.0,23.0,1.4,74.0,1.0,1.0,99.0,0.0,69.0,48.0,0.0,0.0,0.0,22.6,11.0,3.0,50.0,66.7,171.0,209.0,14.4,0.3,2.2,0.0,7.3,0.8,1.1,1.3,0.0,0.8,1.8,1.7,7.6,0.0,8.7,1.0,1.1,1.3,1.4,0.6,14.5,12.5,8.3
01/11/2023,32.89,4798,0,0,0.34,0,211.59,94.16,77.79,1.17,105.7,91.22,3.06,0,4.42,0,10,13.9,3.0,1.8,0.8,2.9,13.2,3.1,1.8,0.0,0.0,57.4,8.0,14.0,0.7,0.2,0.7,0.1,7.0,1.9,1.8,10.7,1.1,2.0,1.8,10.6,20.0,9.0,0.0,2.0,7.0,0.0,30.0,27.0,36.0,11.0,11.0,10.0,0.8,0.9,1.3,0.8,1.0,1.2,43.2,40.2,16.9,50.9,33.3,46.9,35.6,26.4,2.0,15.6,438.6,444.9,745.0,1.7,1.1,29.8,25.2,2.0,1.8,2.1,3.6,5.7,1.9,2.0,2.2,190.1,49.7,34.8,41.5,28.7,44.1,22.4,25.6,25.7,36.3,21.0,24.0,22.4,15.5,29.5,85.1,43.5,21.4,16.0,19.9,75.0,22.2,42.6,35.3,145.2,67.0,46.9,5.0,26.0,22.0,0.0,0.0,54.0,2.0,11.0,8.0,8.0,5.0,7.0,5.0,10.0,13.0,8.0,6.0,6.0,6.0,8.0,6.0,9.0,9.0,11.0,10.0,9.0,14.0,10.0,4.0,9.0,3.0,11.0,5.0,9.0,5.0,8.0,6.0,9.0,4.0,8.0,5.0,9.0,4.0,9.0,5.0,9.0,5.0,10.0,22.0,20.0,5.0,9.0,25.0,39.0,1.0,124.9,38.0,7.0,0.0,12.0,1.0,31.0,17.0,35.0,15.0,38.0,18.0,24.0,14.0,8.0,54.0,10.0,39.0,38.0,35.0,21.0,39.0,64.0,37.0,11.0,41.0,5.0,37.0,13.0,33.0,25.0,39.0,14.0,41.0,25.0,18.0,43.0,28.0,25.0,11.0,26.0,10.0,44.0,14.0,43.0,19.0,10.0,50.0,26.0,22.0,54.0,6.0,23.0,22.0,3.1,66.0,2.0,1.0,93.0,0.0,60.0,48.0,0.0,0.0,0.0,23.9,11.0,3.0,25.0,66.8,171.0,208.0,14.8,0.3,0.6,0.0,6.3,0.8,1.1,1.3,0.0,0.7,1.8,1.8,7.4,0.0,6.5,0.8,0.9,1.3,0.9,0.3,1.8,1.8,7.3
02/11/2023,32.88,5480,0,0,0.35,0,181.88,132.52,50.48,37.54,105.78,91.23,1.9,0.86,2.72,1.76,11,14.3,24.4,1.9,0.9,2.8,16.8,14.5,1.9,10.6,0.0,57.8,8.0,14.0,1.2,0.4,1.4,0.2,9.1,1.9,1.8,10.6,1.0,1.9,1.8,10.4,24.0,12.0,0.0,2.3,11.0,0.0,30.0,27.0,54.0,10.0,22.0,9.0,0.8,0.9,1.3,0.8,1.0,1.3,43.2,40.2,16.8,50.9,33.3,47.0,35.6,27.0,12.1,15.6,446.9,452.9,758.0,1.6,1.1,20.5,16.8,28.7,24.8,2.1,6.6,21.4,26.0,30.0,32.3,174.2,51.0,34.5,37.3,27.8,52.5,22.0,25.1,25.3,35.8,20.8,23.9,21.9,9.0,29.6,84.2,40.1,21.0,15.9,20.3,75.0,22.6,43.3,35.9,149.4,70.0,62.4,5.0,26.0,24.0,0.0,0.0,55.0,12.0,10.0,11.0,7.0,6.0,8.0,6.0,9.0,13.0,8.0,8.0,7.0,8.0,8.0,7.0,10.0,10.0,11.0,11.0,9.0,14.0,10.0,11.0,8.0,11.0,10.0,16.0,8.0,11.0,9.0,7.0,6.0,6.0,10.0,5.0,9.0,6.0,8.0,6.0,9.0,6.0,11.0,23.0,21.0,7.0,9.0,25.0,38.0,1.0,122.3,41.0,10.0,0.0,14.0,31.0,35.0,32.0,36.0,20.0,40.0,26.0,25.0,21.0,9.0,62.0,10.0,48.0,40.0,45.0,21.0,46.0,64.0,61.0,12.0,73.0,6.0,65.0,17.0,63.0,32.0,65.0,16.0,65.0,28.0,22.0,45.0,37.0,26.0,20.0,35.0,16.0,45.0,24.0,44.0,28.0,12.0,60.0,33.0,44.0,75.0,21.0,23.0,23.0,2.6,57.0,1.0,0.0,105.0,0.0,66.0,48.0,0.0,0.0,0.0,13.8,11.0,3.0,41.0,66.9,171.0,209.0,14.9,0.4,1.4,0.0,7.2,0.8,1.1,1.3,0.0,0.8,1.8,1.8,7.2,0.0,8.0,0.8,0.9,1.3,2.0,0.8,1.8,1.8,7.5
03/11/2023,33.08,5460,0,0,0.34,0,128.33,189.36,1,91.58,105.84,91.17,0,2.1,0,4.29,11,14.9,24.2,6.2,0.8,2.9,12.3,14.3,5.2,10.4,1.0,58.1,9.0,14.0,1.2,0.2,1.5,0.2,6.8,1.9,1.8,10.1,1.0,1.9,1.8,9.8,21.0,10.0,0.0,1.7,9.0,0.0,30.0,27.0,48.0,11.0,18.0,9.0,0.8,0.9,1.3,0.8,0.9,1.3,43.2,40.4,16.8,51.0,33.5,47.3,35.9,27.5,2.0,15.6,446.6,452.9,759.0,1.6,1.1,46.7,44.8,32.3,27.4,2.1,6.2,20.4,29.1,31.6,33.3,229.3,56.9,34.3,38.6,25.1,51.8,21.6,25.0,26.8,39.1,20.9,20.7,21.6,8.7,30.6,83.3,35.0,21.2,15.9,20.2,75.7,22.7,42.0,38.0,148.3,140.0,67.3,5.0,26.0,23.0,0.0,0.0,54.0,13.0,11.0,13.0,8.0,7.0,7.0,6.0,10.0,13.0,8.0,7.0,7.0,9.0,8.0,8.0,9.0,12.0,11.0,12.0,9.0,13.0,11.0,8.0,9.0,9.0,11.0,13.0,9.0,10.0,8.0,12.0,7.0,6.0,8.0,7.0,9.0,5.0,8.0,6.0,8.0,7.0,11.0,22.0,22.0,8.0,10.0,25.0,39.0,2.0,122.0,40.0,8.0,0.0,13.0,33.0,38.0,26.0,36.0,19.0,34.0,18.0,25.0,17.0,9.0,61.0,10.0,46.0,37.0,44.0,22.0,49.0,64.0,56.0,11.0,62.0,5.0,66.0,13.0,62.0,28.0,54.0,16.0,59.0,36.0,19.0,39.0,38.0,27.0,20.0,35.0,17.0,42.0,21.0,45.0,29.0,9.0,56.0,31.0,44.0,71.0,18.0,23.0,23.0,3.4,56.0,2.0,1.0,96.0,0.0,63.0,48.0,0.0,0.0,0.0,9.5,11.0,4.0,43.0,66.9,173.0,208.0,14.7,0.4,1.8,0.0,6.1,0.8,1.1,1.3,0.0,0.9,1.8,1.8,6.6,0.0,6.2,0.8,0.9,1.3,1.4,0.7,1.8,1.8,7.1
04/11/2023,33.23,4740,0,0,0.35,0,127.8,184.03,0.96,86.14,105.84,91.16,0,2.13,0,4.34,10,14.5,13.2,1.9,0.8,3.7,12.9,8.6,1.8,5.1,0.0,58.0,8.0,15.0,0.8,0.2,0.7,0.1,7.1,2.0,1.8,10.0,1.1,2.0,1.8,10.0,21.0,8.0,0.0,0.8,6.0,0.0,30.0,27.0,33.0,10.0,11.0,10.0,0.8,0.9,1.3,0.8,1.0,1.3,42.5,40.9,16.8,50.5,33.5,46.9,36.2,19.5,2.0,15.5,444.0,450.1,756.0,1.6,1.1,62.7,57.8,6.0,3.7,2.1,3.9,12.2,2.0,2.3,2.3,238.6,50.9,35.3,44.9,38.4,52.4,21.7,25.3,28.3,36.2,21.1,18.9,22.0,9.1,29.9,81.4,19.4,21.4,16.1,20.1,91.8,22.9,26.6,17.3,126.2,102.0,57.3,5.0,27.0,24.0,0.0,0.0,54.0,10.0,10.0,7.0,7.0,5.0,8.0,5.0,9.0,10.0,8.0,6.0,6.0,6.0,8.0,5.0,9.0,9.0,12.0,9.0,9.0,18.0,10.0,4.0,9.0,3.0,10.0,6.0,8.0,6.0,9.0,17.0,8.0,3.0,10.0,4.0,8.0,5.0,9.0,4.0,9.0,5.0,10.0,22.0,21.0,6.0,9.0,24.0,38.0,1.0,123.7,41.0,5.0,0.0,13.0,29.0,30.0,17.0,33.0,13.0,31.0,16.0,22.0,13.0,7.0,52.0,9.0,39.0,37.0,36.0,17.0,39.0,60.0,38.0,11.0,40.0,3.0,37.0,14.0,33.0,21.0,32.0,12.0,39.0,41.0,15.0,22.0,30.0,23.0,11.0,24.0,9.0,39.0,12.0,41.0,17.0,9.0,47.0,27.0,37.0,61.0,14.0,21.0,23.0,2.8,45.0,1.0,1.0,74.0,0.0,60.0,48.0,0.0,0.0,0.0,0.2,11.0,3.0,26.0,66.9,174.0,208.0,14.8,0.4,1.3,0.0,6.4,0.8,1.1,1.3,0.0,0.7,1.8,1.8,6.7,0.0,4.9,0.8,0.9,1.3,0.9,0.3,1.8,1.8,7.5
05/11/2023,33.05,1588,2216,286,0.36,0,179.98,135.77,50.37,37.08,105.86,91.24,1.83,2.09,2.54,4.25,11,14.7,3.0,1.8,0.8,2.5,12.0,3.1,1.9,0.0,0.0,58.3,9.0,14.0,1.2,0.2,0.3,0.2,6.4,1.8,7.9,4.8,1.2,5.2,13.2,9.1,20.0,7.0,0.0,0.8,6.0,0.0,15.0,28.0,28.0,15.0,4.0,13.0,0.8,1.3,1.0,1.2,1.5,1.2,42.3,40.8,16.6,50.3,33.8,47.2,36.3,20.1,3.1,15.5,471.5,477.5,807.0,1.6,1.1,37.9,36.7,2.6,2.4,2.1,3.7,8.4,2.0,2.2,2.5,130.3,41.9,13.7,31.1,11.0,32.2,30.9,14.3,24.1,32.6,10.7,18.3,22.4,9.2,15.2,82.9,30.5,19.7,18.5,16.9,92.1,17.8,28.4,15.5,98.0,59.0,56.4,4.0,27.0,23.0,0.0,0.0,55.0,2.0,14.0,7.0,9.0,4.0,7.0,4.0,13.0,8.0,8.0,5.0,7.0,6.0,8.0,5.0,14.0,8.0,15.0,9.0,14.0,15.0,14.0,4.0,13.0,4.0,14.0,5.0,13.0,6.0,15.0,16.0,11.0,3.0,7.0,5.0,13.0,4.0,8.0,5.0,13.0,5.0,14.0,21.0,23.0,5.0,13.0,25.0,39.0,1.0,1.8,39.0,6.0,0.0,12.0,10.0,30.0,7.0,34.0,2.0,32.0,5.0,19.0,4.0,7.0,47.0,11.0,36.0,34.0,60.0,21.0,27.0,65.0,29.0,10.0,31.0,4.0,25.0,14.0,26.0,22.0,27.0,13.0,32.0,43.0,3.0,23.0,15.0,24.0,13.0,24.0,6.0,40.0,3.0,44.0,5.0,9.0,32.0,24.0,16.0,52.0,2.0,21.0,22.0,2.7,17.0,1.0,14.0,81.0,0.0,55.0,33.0,0.0,0.0,0.0,0.2,11.0,2.0,31.0,67.0,166.0,208.0,7.3,0.4,1.4,0.0,4.9,1.0,1.1,1.3,0.0,0.7,5.5,1.8,6.8,0.0,6.2,0.9,0.9,1.2,0.9,0.3,8.6,1.8,7.6
06/11/2023,33.21,5542,0,0,0.36,0,208.81,98.41,76.62,2.33,105.83,91.27,3.04,1.08,4.4,2.19,10,14.8,21.1,1.9,0.8,1.9,15.9,10.9,1.8,10.7,0.0,102.7,13.0,25.0,1.8,0.3,1.8,0.2,8.0,1.8,13.0,8.9,1.1,1.8,4.0,8.7,23.0,16.0,0.0,0.8,15.0,0.0,39.0,27.0,39.0,14.0,7.0,13.0,0.8,1.0,1.0,0.8,1.0,1.3,58.0,40.3,22.9,61.9,34.3,60.6,36.4,23.4,3.2,15.5,480.4,486.0,826.0,1.6,1.1,112.0,104.4,50.1,43.8,2.1,5.9,25.4,51.1,53.3,26.8,215.3,75.3,38.4,40.4,33.9,51.1,23.1,25.9,28.6,57.4,22.7,25.8,23.1,15.3,30.4,79.4,40.6,13.6,15.7,15.4,94.9,36.7,36.8,29.7,79.1,177.0,78.9,5.0,26.0,23.0,0.0,0.0,54.0,13.0,13.0,12.0,9.0,11.0,8.0,10.0,13.0,17.0,7.0,10.0,6.0,11.0,8.0,11.0,14.0,16.0,15.0,12.0,12.0,16.0,15.0,14.0,14.0,13.0,14.0,20.0,12.0,16.0,15.0,37.0,12.0,9.0,9.0,9.0,12.0,7.0,8.0,9.0,12.0,9.0,14.0,25.0,22.0,6.0,13.0,25.0,38.0,1.0,124.6,40.0,7.0,0.0,13.0,18.0,35.0,12.0,42.0,18.0,37.0,7.0,29.0,10.0,10.0,50.0,10.0,50.0,37.0,88.0,19.0,40.0,67.0,39.0,11.0,62.0,5.0,37.0,18.0,42.0,31.0,53.0,15.0,47.0,67.0,5.0,27.0,13.0,29.0,16.0,35.0,14.0,47.0,12.0,49.0,11.0,13.0,42.0,29.0,19.0,70.0,3.0,25.0,26.0,2.1,36.0,2.0,25.0,79.0,0.0,64.0,26.0,0.0,0.0,0.0,12.4,11.0,3.0,57.0,77.9,162.0,208.0,0.7,0.4,3.4,0.0,4.9,0.8,1.1,1.3,0.0,1.0,1.8,1.8,7.5,0.0,6.5,1.0,0.9,1.3,1.6,0.7,7.4,1.8,8.7
07/11/2023,33.23,5752,0,0,0.35,0,206.3,94.2,73.99,1.19,105.84,91.28,3.07,0,4.46,0,10,14.5,23.9,1.9,0.8,1.0,13.8,14.3,1.9,10.2,0.0,28.3,5.0,7.0,2.6,0.5,1.8,0.4,8.2,1.8,1.8,10.2,1.0,3.3,1.8,8.5,24.0,16.0,0.0,0.9,15.0,0.0,30.0,27.0,62.0,10.0,24.0,9.0,0.8,0.9,1.2,0.8,0.9,1.3,43.2,39.9,16.9,51.0,34.3,47.6,36.2,27.0,2.5,15.5,440.0,446.4,746.0,1.6,1.1,111.6,107.0,48.2,43.6,2.1,5.8,28.3,50.9,53.4,56.1,167.4,84.8,32.1,42.9,25.4,44.4,23.1,25.4,26.3,41.9,22.0,19.4,21.4,18.7,30.7,78.4,20.0,13.9,15.6,14.6,87.3,39.8,48.9,41.5,93.9,200.0,98.2,5.0,27.0,23.0,0.0,0.0,54.0,14.0,10.0,11.0,7.0,13.0,7.0,9.0,9.0,19.0,8.0,12.0,7.0,13.0,8.0,11.0,8.0,17.0,11.0,12.0,9.0,20.0,9.0,14.0,7.0,13.0,9.0,18.0,8.0,18.0,10.0,37.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,7.0,10.0,23.0,22.0,7.0,8.0,26.0,39.0,1.0,124.2,40.0,6.0,0.0,13.0,17.0,36.0,28.0,45.0,24.0,38.0,18.0,31.0,28.0,11.0,59.0,11.0,54.0,41.0,65.0,21.0,61.0,69.0,56.0,12.0,73.0,7.0,66.0,13.0,59.0,29.0,69.0,18.0,68.0,66.0,22.0,26.0,33.0,29.0,23.0,34.0,20.0,47.0,26.0,47.0,30.0,11.0,59.0,32.0,42.0,73.0,17.0,23.0,21.0,2.2,39.0,22.0,11.0,79.0,0.0,63.0,41.0,0.0,0.0,0.0,25.2,21.0,3.0,44.0,59.6,162.0,207.0,0.8,0.4,2.5,0.0,7.5,0.8,1.1,1.3,0.0,0.8,1.8,1.8,7.0,0.0,8.5,0.7,0.9,1.3,1.7,1.1,1.8,1.8,8.1
08/11/2023,33.23,5634,0,0,0.35,0,207.52,94.17,74.98,1.18,105.84,91.3,3.09,0,4.48,0,10,14.5,24.2,1.8,0.7,1.0,17.7,14.5,1.8,10.4,0.0,0.0,0.0,1.0,2.8,0.5,1.4,0.3,6.6,2.8,1.8,9.4,1.0,2.6,1.8,7.7,23.0,18.0,0.0,0.9,17.0,0.0,30.0,25.0,71.0,8.0,25.0,7.0,0.8,0.9,1.3,0.8,0.9,1.3,59.3,40.1,23.2,62.6,34.3,61.2,36.8,21.0,2.1,15.5,415.9,422.4,700.0,1.6,1.1,92.0,87.2,50.8,44.5,2.1,5.5,21.7,51.0,54.5,58.0,244.3,84.2,34.8,44.9,34.4,60.4,28.1,24.4,28.4,32.6,22.5,19.2,21.6,17.3,29.2,77.9,20.3,13.7,15.9,15.3,69.5,30.7,42.8,33.4,86.9,168.0,90.5,5.0,26.0,23.0,0.0,0.0,55.0,15.0,9.0,10.0,7.0,15.0,8.0,10.0,7.0,18.0,8.0,12.0,7.0,11.0,7.0,11.0,7.0,16.0,8.0,11.0,6.0,19.0,8.0,13.0,7.0,13.0,8.0,18.0,6.0,17.0,9.0,40.0,7.0,11.0,8.0,10.0,7.0,8.0,9.0,8.0,6.0,8.0,9.0,25.0,20.0,8.0,8.0,25.0,39.0,2.0,125.6,40.0,7.0,0.0,14.0,17.0,35.0,31.0,47.0,32.0,38.0,21.0,32.0,33.0,12.0,57.0,11.0,50.0,40.0,47.0,22.0,63.0,63.0,59.0,11.0,79.0,4.0,66.0,17.0,59.0,27.0,68.0,17.0,69.0,69.0,27.0,27.0,37.0,26.0,25.0,33.0,23.0,45.0,27.0,47.0,36.0,11.0,70.0,30.0,51.0,72.0,24.0,21.0,19.0,2.6,33.0,2.0,1.0,82.0,0.0,64.0,46.0,0.0,0.0,0.0,22.3,11.0,3.0,32.0,52.6,160.0,208.0,0.7,0.3,2.0,0.0,6.8,0.8,1.1,1.3,0.0,1.1,1.8,1.8,6.1,0.0,4.1,0.7,0.9,1.3,1.7,0.7,1.8,1.8,7.8
09/11/2023,33.23,5724,0,0,0.35,0,175.91,128.83,46.39,33.64,105.88,91.27,1.94,0.9,2.8,1.84,10,14.5,23.7,1.9,0.8,1.7,16.5,14.2,1.9,10.0,0.0,30.2,5.0,9.0,2.5,0.7,2.1,0.5,6.5,2.0,1.8,9.7,1.1,1.9,1.8,7.5,23.0,18.0,0.0,0.9,14.0,0.0,30.0,25.0,71.0,9.0,24.0,7.0,0.8,0.9,1.3,0.8,0.9,1.3,59.3,40.1,23.2,62.7,34.1,61.5,36.8,14.3,2.1,15.5,424.1,430.4,715.0,1.6,1.1,58.8,52.2,50.2,43.8,2.1,6.1,22.2,49.1,44.4,55.8,253.6,63.8,33.9,51.4,36.3,58.5,22.3,26.3,28.4,25.1,20.5,18.7,21.0,10.0,29.0,77.7,19.8,13.7,15.7,15.1,89.6,25.5,36.9,32.5,88.4,158.0,103.9,5.0,27.0,23.0,0.0,0.0,54.0,7.0,9.0,12.0,7.0,28.0,7.0,9.0,8.0,19.0,8.0,12.0,6.0,12.0,8.0,11.0,7.0,22.0,10.0,10.0,8.0,22.0,9.0,11.0,7.0,13.0,8.0,18.0,7.0,18.0,8.0,38.0,7.0,11.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,23.0,20.0,7.0,8.0,25.0,38.0,1.0,125.3,40.0,7.0,0.0,14.0,31.0,34.0,30.0,59.0,29.0,41.0,20.0,32.0,36.0,13.0,64.0,12.0,53.0,32.0,61.0,19.0,70.0,64.0,58.0,12.0,81.0,5.0,67.0,16.0,56.0,26.0,69.0,16.0,72.0,66.0,32.0,26.0,40.0,32.0,23.0,34.0,25.0,46.0,30.0,47.0,35.0,13.0,68.0,29.0,42.0,72.0,21.0,22.0,21.0,3.3,37.0,1.0,1.0,82.0,0.0,67.0,47.0,0.0,0.0,0.0,18.5,11.0,3.0,48.0,62.5,164.0,207.0,0.7,0.3,6.3,0.0,1.4,0.8,1.2,1.3,0.0,1.3,1.8,4.5,5.2,0.0,6.7,0.7,0.9,1.3,1.6,0.7,1.8,1.8,7.3
